"Serial Number:","PSY1J203",,,,,,,,,,,,,,,
"28/07/2021","02:00:00",14.9,-0.615,8.138,-2.49,0.61,-4.39,-1.582,-0.08,8.566,4.19,20.5,"present ",24.91,26.1,
"28/07/2021","02:30:00",14.44,-0.554,7.854,-2.44,0.61,-4.39,-1.536,-0.07,8.585,4.19,20.1,"present ",25.05,25.8,
"28/07/2021","03:00:00",13.96,-0.681,7.479,-2.38,0.61,-4.39,-1.577,-0.09,8.604,4.19,19.9,"present ",25.02,25.8,
"28/07/2021","03:30:00",13.44,-0.563,7.264,-2.34,0.61,-4.39,-1.493,-0.07,8.623,4.19,19.2,"present ",24.91,25.8,
"28/07/2021","04:00:00",13.01,-0.477,7.073,-2.31,0.61,-4.39,-1.541,-0.06,8.639,4.19,18.7,"present ",24.88,25.8,
"28/07/2021","04:30:00",12.65,-0.561,6.977,-2.32,0.61,-4.39,-1.325,-0.07,8.654,4.19,18.4,"present ",24.84,25.8,
"28/07/2021","05:00:00",12.33,-0.527,6.873,-2.31,0.61,-4.39,-1.211,-0.07,8.666,4.19,18,"present ",24.74,25.8,
"28/07/2021","05:30:00",12.01,-0.579,6.658,-2.27,0.61,-4.39,-1.207,-0.08,8.677,4.19,18,"present ",24.77,25.8,
"28/07/2021","06:00:00",11.73,-0.473,6.595,-2.26,0.61,-4.39,-1.115,-0.06,8.689,4.19,17.7,"present ",24.67,26.1,
"28/07/2021","06:30:00",11.4,-0.448,6.505,-2.26,0.61,-4.39,-0.894,-0.06,8.7,4.17,14.5,"not present ",0,0,
"28/07/2021","07:00:00",11.22,-0.515,6.554,-2.31,0.61,-4.39,-0.732,-0.07,8.708,4.16,13.4,"not present ",0,0,
"28/07/2021","07:30:00",11.19,-0.416,6.679,-2.34,0.61,-4.39,-0.537,-0.05,8.712,4.15,13.3,"not present ",0,0,
"28/07/2021","08:00:00",11.33,-0.29,6.971,-2.41,0.61,-4.39,-0.129,-0.04,8.704,4.15,13.6,"not present ",0,0,
"28/07/2021","08:30:00",11.68,-0.247,7.409,-2.53,0.61,-4.39,0.311,-0.03,8.693,4.14,14,"not present ",0,0,
"28/07/2021","09:00:00",12.28,-0.223,8.009,-2.67,0.61,-4.39,0.935,-0.03,8.67,4.13,14.8,"not present ",0,0,
"28/07/2021","09:30:00",13.09,-0.05,8.714,-2.79,0.61,-4.39,1.447,0,8.639,4.12,15.5,"not present ",0,0,
"28/07/2021","10:00:00",13.96,-0.098,9.232,-2.87,0.61,-4.39,1.518,-0.01,8.604,4.12,16.2,"not present ",0,0,
"28/07/2021","10:30:00",14.82,-0.107,9.77,-2.94,0.61,-4.39,1.698,-0.01,8.57,4.11,16.9,"not present ",0,0,
"28/07/2021","11:00:00",15.86,-0.03,10.569,-3.06,0.61,-4.39,2.044,0,8.533,4.1,18.1,"not present ",0,0,
"28/07/2021","11:30:00",17.21,0.065,12.073,-3.33,0.61,-4.39,2.895,0,8.48,4.09,19,"not present ",0,0,
"28/07/2021","12:00:00",18.21,0.04,12.192,-3.25,0.61,-4.39,2.229,0,8.443,4.09,20.1,"not present ",0,0,
"28/07/2021","12:30:00",19.8,0.296,14.62,-3.69,0.61,-4.39,3.872,0.04,8.384,4.08,21.1,"not present ",0,0,
"28/07/2021","13:00:00",21.53,0.314,16.217,-3.89,0.61,-4.39,3.937,0.04,8.323,4.08,22.5,"not present ",0,0,
"28/07/2021","13:30:00",22.18,-0.009,15,-3.56,0.61,-4.39,2.162,0,8.301,4.07,23.5,"not present ",0,0,
"28/07/2021","14:00:00",23.13,0.06,16.145,-3.72,0.61,-4.39,2.656,0,8.265,4.07,24.5,"not present ",0,0,
"28/07/2021","14:30:00",24.15,0.122,17.382,-3.89,0.61,-4.39,2.688,0.01,8.229,4.07,25.6,"not present ",0,0,
"28/07/2021","15:00:00",24.58,0.022,17.474,-3.88,0.61,-4.39,1.961,0,8.215,4.06,26.6,"not present ",0,0,
"28/07/2021","15:30:00",25.07,-0.16,17.569,-3.87,0.61,-4.39,1.479,-0.02,8.198,4.06,27.8,"not present ",0,0,
"28/07/2021","16:00:00",25.6,-0.091,18.567,-4.03,0.61,-4.39,1.663,-0.01,8.175,4.04,28.3,"not present ",0,0,
"28/07/2021","16:30:00",25.85,0.046,19.042,-4.09,0.61,-4.39,1.671,0,8.168,4.03,28.4,"not present ",0,0,
"28/07/2021","17:00:00",26.36,-0.127,18.916,-4.03,0.61,-4.39,0.962,-0.01,8.152,4.02,30.7,"not present ",0,0,
"28/07/2021","17:30:00",26.29,-0.112,18.54,-3.95,0.61,-4.39,0.262,-0.01,8.154,4.01,30.9,"not present ",0,0,
"28/07/2021","18:00:00",26.12,-0.223,18.054,-3.88,0.61,-4.39,-0.264,-0.02,8.159,4,30.3,"not present ",0,0,
"28/07/2021","18:30:00",25.95,-0.442,17.847,-3.88,0.61,-4.39,-0.375,-0.05,8.166,3.99,30.3,"not present ",0,0,
"28/07/2021","19:00:00",25.83,-0.452,17.415,-3.8,0.61,-4.39,-0.619,-0.06,8.168,3.98,29.4,"not present ",0,0,
"28/07/2021","19:30:00",25.45,-0.415,17.197,-3.78,0.61,-4.39,-0.626,-0.05,8.184,3.98,29.4,"not present ",0,0,
"28/07/2021","20:00:00",25.11,-0.464,16.277,-3.61,0.61,-4.39,-1.111,-0.06,8.194,3.97,28.9,"not present ",0,0,
"28/07/2021","20:30:00",24.44,-0.578,14.913,-3.38,0.61,-4.39,-1.766,-0.07,8.219,3.97,27.8,"not present ",0,0,
"28/07/2021","21:00:00",23.49,-0.754,13.354,-3.13,0.61,-4.39,-2.6,-0.1,8.254,3.96,25.7,"not present ",0,0,
"28/07/2021","21:30:00",22.5,-0.753,12.303,-2.96,0.61,-4.39,-2.824,-0.1,8.287,4.01,32.7,"present ",24.92,103.5,
"28/07/2021","22:00:00",21.69,-0.721,11.652,-2.87,0.61,-4.39,-2.772,-0.09,8.319,4.11,38.59,"present ",24.93,105,
"28/07/2021","22:30:00",20.71,-0.701,11.273,-2.86,0.61,-4.39,-2.706,-0.09,8.352,4.19,35.7,"present ",24.91,52.8,
"28/07/2021","23:00:00",19.65,-0.732,10.961,-2.87,0.61,-4.39,-2.339,-0.1,8.392,4.19,28.5,"present ",25.27,26.7,
"28/07/2021","23:30:00",18.8,-0.625,10.82,-2.9,0.61,-4.39,-1.936,-0.08,8.421,4.19,25,"present ",25.23,25.8,
"29/07/2021","00:00:00",18.18,-0.592,10.724,-2.93,0.61,-4.39,-1.458,-0.08,8.447,4.19,23.8,"present ",25.2,26.1,
"29/07/2021","00:30:00",17.7,-0.527,10.603,-2.94,0.61,-4.39,-1.295,-0.07,8.462,4.19,23.3,"present ",25.13,25.8,
"29/07/2021","01:00:00",17.36,-0.485,10.448,-2.92,0.61,-4.39,-1.101,-0.06,8.476,4.19,23,"present ",25.13,25.8,
"29/07/2021","01:30:00",17.02,-0.572,10.166,-2.89,0.61,-4.39,-1.141,-0.07,8.488,4.19,22.8,"present ",25.02,25.8,
"29/07/2021","02:00:00",16.71,-0.464,10.005,-2.86,0.61,-4.39,-1.023,-0.06,8.499,4.19,22.6,"present ",24.91,26.1,
"29/07/2021","02:30:00",16.41,-0.423,9.807,-2.82,0.61,-4.39,-1.039,-0.05,8.51,4.19,22.3,"present ",25.06,26.1,
"29/07/2021","03:00:00",16.17,-0.552,9.745,-2.85,0.61,-4.39,-0.885,-0.07,8.521,4.19,22.1,"present ",25.09,25.8,
"29/07/2021","03:30:00",15.97,-0.45,9.569,-2.8,0.61,-4.39,-0.918,-0.06,8.529,4.19,21.8,"present ",25.05,25.8,
"29/07/2021","04:00:00",15.77,-0.447,9.532,-2.81,0.61,-4.39,-0.73,-0.06,8.536,4.19,21.7,"present ",25.02,25.8,
"29/07/2021","04:30:00",15.63,-0.465,9.419,-2.79,0.61,-4.39,-0.659,-0.06,8.54,4.19,21.6,"present ",24.88,25.8,
"29/07/2021","05:00:00",15.47,-0.43,9.259,-2.76,0.61,-4.39,-0.773,-0.06,8.548,4.19,21.5,"present ",24.81,25.8,
"29/07/2021","05:30:00",15.32,-0.412,9.163,-2.74,0.61,-4.39,-0.614,-0.05,8.551,4.19,21.3,"present ",24.84,26.1,
"29/07/2021","06:00:00",15.09,-0.447,8.839,-2.67,0.61,-4.39,-0.884,-0.06,8.563,4.19,20.9,"present ",24.77,26.1,
"29/07/2021","06:30:00",14.75,-0.488,8.663,-2.65,0.61,-4.39,-0.903,-0.06,8.574,4.17,17.7,"not present ",0,0,
"29/07/2021","07:00:00",14.55,-0.424,8.759,-2.69,0.61,-4.39,-0.68,-0.05,8.582,4.16,16.9,"not present ",0,0,
"29/07/2021","07:30:00",14.5,-0.419,8.889,-2.74,0.61,-4.39,-0.376,-0.05,8.582,4.15,16.7,"not present ",0,0,
"29/07/2021","08:00:00",14.34,-0.399,8.865,-2.75,0.61,-4.39,-0.461,-0.05,8.589,4.15,16.1,"not present ",0,0,
"29/07/2021","08:30:00",14.62,-0.321,9.527,-2.92,0.61,-4.39,0.341,-0.04,8.578,4.14,16.6,"not present ",0,0,
"29/07/2021","09:00:00",14.88,-0.342,9.568,-2.9,0.61,-4.39,0.203,-0.04,8.57,4.13,16.7,"not present ",0,0,
"29/07/2021","09:30:00",15.08,-0.294,9.83,-2.95,0.61,-4.39,0.383,-0.04,8.563,4.13,16.9,"not present ",0,0,
"29/07/2021","10:00:00",15.92,-0.21,11.064,-3.22,0.61,-4.39,1.434,-0.02,8.529,4.12,17.7,"not present ",0,0,
"29/07/2021","10:30:00",16.84,-0.034,11.931,-3.35,0.61,-4.39,1.849,0,8.495,4.11,18.6,"not present ",0,0,
"29/07/2021","11:00:00",18.06,0.058,13.28,-3.57,0.61,-4.39,2.582,0,8.451,4.1,20.2,"not present ",0,0,
"29/07/2021","11:30:00",19.98,0.214,16.04,-4.05,0.61,-4.39,4.169,0.02,8.381,4.1,21.8,"not present ",0,0,
"29/07/2021","12:00:00",21.42,0.207,16.472,-3.98,0.61,-4.39,3.38,0.02,8.326,4.09,23.5,"not present ",0,0,
"29/07/2021","12:30:00",22.98,0.279,18.244,-4.21,0.61,-4.39,3.692,0.03,8.272,4.08,25.2,"not present ",0,0,
"29/07/2021","13:00:00",24.32,0.201,19.703,-4.4,0.61,-4.39,3.444,0.02,8.222,4.08,25.9,"not present ",0,0,
"29/07/2021","13:30:00",25.13,0.092,19.598,-4.29,0.61,-4.39,2.468,0.01,8.194,4.07,26.9,"not present ",0,0,
"29/07/2021","14:00:00",25.89,0.139,20.829,-4.47,0.61,-4.39,2.552,0.01,8.168,4.07,27.5,"not present ",0,0,
"29/07/2021","14:30:00",26.7,0.123,21.897,-4.61,0.61,-4.39,2.291,0.01,8.137,4.07,28.3,"not present ",0,0,
"29/07/2021","15:00:00",27.05,-0.062,22.135,-4.64,0.61,-4.39,1.809,0,8.128,4.06,29,"not present ",0,0,
"29/07/2021","15:30:00",27.42,-0.14,22.009,-4.58,0.61,-4.39,1.292,-0.01,8.114,4.06,30.1,"not present ",0,0,
"29/07/2021","16:00:00",27.76,-0.143,22.395,-4.62,0.61,-4.39,1.308,-0.01,8.102,4.05,30.2,"not present ",0,0,
"29/07/2021","16:30:00",27.91,-0.245,22.145,-4.56,0.61,-4.39,0.759,-0.03,8.095,4.03,30.1,"not present ",0,0,
"29/07/2021","17:00:00",27.67,-0.303,21.262,-4.41,0.61,-4.39,0.035,-0.04,8.107,4.02,30.3,"not present ",0,0,
"29/07/2021","17:30:00",27.55,-0.153,21.819,-4.53,0.61,-4.39,0.453,-0.02,8.109,4.01,31,"not present ",0,0,
"29/07/2021","18:00:00",27.68,-0.427,21.423,-4.46,0.61,-4.39,-0.058,-0.05,8.107,4,31,"not present ",0,0,
"29/07/2021","18:30:00",27.28,-0.44,20.226,-4.25,0.61,-4.39,-0.787,-0.05,8.121,3.99,30.1,"not present ",0,0,
"29/07/2021","19:00:00",26.76,-0.487,19.36,-4.13,0.61,-4.39,-1.153,-0.06,8.137,3.98,28.7,"not present ",0,0,
"29/07/2021","19:30:00",26.16,-0.433,18.407,-3.98,0.61,-4.39,-1.383,-0.05,8.159,3.98,27.9,"not present ",0,0,
"29/07/2021","20:00:00",25.51,-0.566,17.603,-3.89,0.61,-4.39,-1.537,-0.07,8.18,3.97,26.9,"not present ",0,0,
"29/07/2021","20:30:00",24.76,-0.64,16.713,-3.77,0.61,-4.39,-1.757,-0.08,8.208,3.96,26.2,"not present ",0,0,
"29/07/2021","21:00:00",23.95,-0.552,15.621,-3.59,0.61,-4.39,-2.062,-0.07,8.237,3.96,25.5,"not present ",0,0,
"29/07/2021","21:30:00",23.34,-0.701,14.937,-3.51,0.61,-4.39,-2.149,-0.09,8.258,4.01,34.7,"present ",24.99,104.4,
"29/07/2021","22:00:00",22.73,-0.636,14.281,-3.41,0.61,-4.39,-2.16,-0.08,8.279,4.12,39.9,"present ",24.86,105.3,
"29/07/2021","22:30:00",21.81,-0.625,13.267,-3.25,0.61,-4.39,-2.471,-0.08,8.312,4.19,35.59,"present ",24.88,45,
"29/07/2021","23:00:00",20.65,-0.741,12.507,-3.19,0.61,-4.39,-2.396,-0.1,8.355,4.19,28.6,"present ",25.2,26.4,
"29/07/2021","23:30:00",19.62,-0.683,11.992,-3.15,0.61,-4.39,-2.31,-0.09,8.392,4.19,25.3,"present ",25.13,25.8,
"30/07/2021","00:00:00",18.8,-0.643,11.649,-3.13,0.61,-4.39,-1.99,-0.08,8.421,4.19,24.1,"present ",25.16,25.8,
"30/07/2021","00:30:00",18.15,-0.562,11.472,-3.14,0.61,-4.39,-1.672,-0.07,8.447,4.19,23.1,"present ",25.13,26.1,
"30/07/2021","01:00:00",17.58,-0.569,11.12,-3.1,0.61,-4.39,-1.581,-0.07,8.469,4.19,22.7,"present ",25.02,25.8,
"30/07/2021","01:30:00",17.19,-0.49,11.03,-3.11,0.61,-4.39,-1.282,-0.06,8.484,4.19,22.5,"present ",25.06,26.1,
"30/07/2021","02:00:00",16.82,-0.473,10.748,-3.06,0.61,-4.39,-1.24,-0.06,8.495,4.19,22.4,"present ",24.91,26.1,
"30/07/2021","02:30:00",16.43,-0.531,10.364,-3,0.61,-4.39,-1.217,-0.07,8.51,4.19,22.1,"present ",25.06,26.1,
"30/07/2021","03:00:00",16.14,-0.471,10.169,-2.97,0.61,-4.39,-1.201,-0.06,8.521,4.19,21.9,"present ",25.05,25.8,
"30/07/2021","03:30:00",15.79,-0.518,9.79,-2.9,0.61,-4.39,-1.189,-0.07,8.536,4.19,21.7,"present ",24.99,26.1,
"30/07/2021","04:00:00",15.44,-0.385,9.477,-2.82,0.61,-4.39,-1.251,-0.05,8.548,4.19,21.3,"present ",24.95,25.8,
"30/07/2021","04:30:00",15.11,-0.521,9.319,-2.82,0.61,-4.39,-0.958,-0.07,8.559,4.19,21.1,"present ",24.88,25.8,
"30/07/2021","05:00:00",14.93,-0.511,9.253,-2.82,0.61,-4.39,-0.987,-0.07,8.566,4.19,21.1,"present ",24.84,26.1,
"30/07/2021","05:30:00",14.64,-0.486,8.854,-2.72,0.61,-4.39,-1.139,-0.06,8.578,4.19,20.6,"present ",24.74,25.8,
"30/07/2021","06:00:00",14.22,-0.5,8.485,-2.65,0.61,-4.39,-1.315,-0.07,8.593,4.19,20.1,"present ",24.7,25.8,
"30/07/2021","06:30:00",13.85,-0.463,8.403,-2.66,0.61,-4.39,-1.053,-0.06,8.608,4.17,16.9,"not present ",0,0,
"30/07/2021","07:00:00",13.6,-0.405,8.41,-2.68,0.61,-4.39,-0.813,-0.05,8.616,4.16,16.1,"not present ",0,0,
"30/07/2021","07:30:00",13.51,-0.485,8.619,-2.77,0.61,-4.39,-0.507,-0.06,8.62,4.15,15.9,"not present ",0,0,
"30/07/2021","08:00:00",13.64,-0.439,8.898,-2.84,0.61,-4.39,-0.17,-0.06,8.616,4.15,16,"not present ",0,0,
"30/07/2021","08:30:00",13.81,-0.244,9.205,-2.89,0.61,-4.39,0.145,-0.03,8.608,4.14,15.8,"not present ",0,0,
"30/07/2021","09:00:00",14.21,-0.284,9.714,-3.02,0.61,-4.39,0.607,-0.04,8.593,4.13,16.1,"not present ",0,0,
"30/07/2021","09:30:00",14.91,-0.264,10.526,-3.19,0.61,-4.39,1.193,-0.03,8.566,4.13,16.9,"not present ",0,0,
"30/07/2021","10:00:00",15.75,-0.187,11.188,-3.28,0.61,-4.39,1.388,-0.02,8.536,4.12,18,"not present ",0,0,
"30/07/2021","10:30:00",16.77,-0.166,12.18,-3.45,0.61,-4.39,2.01,-0.02,8.499,4.11,19,"not present ",0,0,
"Serial Number:","PSY1J203",,,,,,,,,,,,,,,
"APP Serial #:","030006D7",,,,,,,,,,,,,,,
"Head Serial #:","J203",,,,,,,,,,,,,,,
"App Ver:","R1-7-8",,,,,,,,,,,,,,,
"COM Ver:","R2-6-7",,,,,,,,,,,,,,,
"Instrument Name:",,,,,,,,,,,,,,,,
"Instrument Comment:","DF Upper Site ",,,,,,,,,,,,,,,
"Cooling Time:",10,"seconds",,,,,,,,,,,,,,
"Waiting Time:",6,"seconds",,,,,,,,,,,,,,
"Warming Duration:",0,"seconds",,,,,,,,,,,,,,
"Wait before measurement:",15,"seconds",,,,,,,,,,,,,,
"Chamber Heating Duration:",45,"seconds",,,,,,,,,,,,,,
"Chamber Heating Schedule:","continuous ",,,,,,,,,,,,,,,
"C1:",0.027,,,,,,,,,,,,,,,
"C2:",0.325,,,,,,,,,,,,,,,
"Date","Time","Chamber Temperature (�C)","dT (�V)","Wet Bulb Depression (�V)","Corrected Water Potential (MPa)","Intercept","Slope","EDBO","Correction for dT (MPa)","Correction Factor","Internal Battery Voltage (V)","Internal Battery Temperature (�C)","External Power Supply Present","External Power Supply Voltage (V)","External Power Supply Current (mA)","Diagnostic Comment"
"30/07/2021","12:00:00",23.31,0.645,8.926,-1.9,0.61,-4.39,1.047,0.08,8.258,4.1,23.3,"not present ",0,0,
"30/07/2021","12:30:00",23.8,1.083,10.596,-2.2,0.61,-4.39,1.863,0.14,8.24,4.09,24.2,"not present ",0,0,
"30/07/2021","13:00:00",24.38,1.196,10.846,-2.21,0.61,-4.39,1.712,0.16,8.222,4.09,25.2,"not present ",0,0,
"30/07/2021","13:30:00",24.68,0.784,10.419,-2.14,0.61,-4.39,1.431,0.1,8.212,4.08,25.9,"not present ",0,0,
"30/07/2021","14:00:00",25.3,1.114,11.324,-2.27,0.61,-4.39,1.64,0.14,8.187,4.07,26.5,"not present ",0,0,
"30/07/2021","14:30:00",25.5,0.467,10.356,-2.12,0.61,-4.39,1.111,0.06,8.18,4.07,26.9,"not present ",0,0,
"30/07/2021","15:00:00",25.65,0.435,10.3,-2.1,0.61,-4.39,1.011,0.05,8.175,4.07,28,"not present ",0,0,
"30/07/2021","15:30:00",26.07,0.768,11.135,-2.22,0.61,-4.39,1.435,0.1,8.161,4.06,29.1,"not present ",0,0,
"30/07/2021","16:00:00",26.57,0.568,11.103,-2.21,0.61,-4.39,1.196,0.07,8.145,4.06,29.7,"not present ",0,0,
"30/07/2021","16:30:00",26.91,0.866,11.663,-2.27,0.61,-4.39,1.441,0.11,8.13,4.05,31.1,"not present ",0,0,
"30/07/2021","17:00:00",26.86,0.386,10.394,-2.06,0.61,-4.39,1.074,0.05,8.134,4.04,31.7,"not present ",0,0,
"30/07/2021","17:30:00",26.98,0.534,10.795,-2.12,0.61,-4.39,1.02,0.07,8.13,4.03,32.8,"not present ",0,0,
"30/07/2021","18:00:00",27.12,0.168,9.991,-1.99,0.61,-4.39,0.66,0.02,8.123,4.02,33.5,"not present ",0,0,
"30/07/2021","18:30:00",27.24,-0.34,8.493,-1.73,0.61,-4.39,0.085,-0.04,8.121,4,33.3,"not present ",0,0,
"30/07/2021","19:00:00",27,-0.335,8.181,-1.67,0.61,-4.39,-0.087,-0.04,8.128,3.99,32.4,"not present ",0,0,
"30/07/2021","19:30:00",26.65,-0.653,6.875,-1.44,0.61,-4.39,-0.411,-0.08,8.141,3.98,30.3,"not present ",0,0,
"30/07/2021","20:00:00",26.06,-0.969,5.589,-1.22,0.61,-4.39,-0.798,-0.12,8.161,3.98,29,"not present ",0,0,
"30/07/2021","20:30:00",25.46,-0.941,5.05,-1.12,0.61,-4.39,-0.754,-0.12,8.184,3.97,28.4,"not present ",0,0,
"30/07/2021","21:00:00",24.87,-1.125,4.231,-0.97,0.61,-4.39,-0.967,-0.15,8.205,3.97,27.7,"not present ",0,0,
"30/07/2021","21:30:00",24.32,-1.291,3.513,-0.85,0.61,-4.39,-1.369,-0.17,8.222,4.02,36,"present ",24.96,104.1,
"30/07/2021","22:00:00",23.44,-1.569,2.636,-0.7,0.61,-4.39,-1.708,-0.21,8.254,4.13,40.7,"present ",24.96,105,
"30/07/2021","22:30:00",22.39,-1.402,2.395,-0.63,0.61,-4.39,-1.609,-0.19,8.294,4.19,35.2,"present ",24.92,40.2,
"30/07/2021","23:00:00",21.28,-1.284,2.3,-0.61,0.61,-4.39,-1.44,-0.17,8.333,4.19,29.2,"present ",25.27,26.4,
"30/07/2021","23:30:00",20.4,-1.25,2.346,-0.64,0.61,-4.39,-1.226,-0.17,8.362,4.19,26.6,"present ",25.3,25.8,
"31/07/2021","00:00:00",19.62,-1.175,2.386,-0.65,0.61,-4.39,-1.183,-0.16,8.392,4.19,25.2,"present ",25.16,25.8,
"31/07/2021","00:30:00",18.99,-1.009,2.404,-0.65,0.61,-4.39,-1.077,-0.13,8.417,4.19,24.5,"present ",25.09,25.8,
"31/07/2021","01:00:00",18.43,-0.891,2.445,-0.66,0.61,-4.39,-0.948,-0.12,8.436,4.19,24,"present ",25.13,25.8,
"31/07/2021","01:30:00",17.97,-0.952,2.405,-0.66,0.61,-4.39,-0.87,-0.13,8.454,4.19,23.4,"present ",24.91,26.1,
"31/07/2021","02:00:00",17.5,-1.055,2.131,-0.61,0.61,-4.39,-1.06,-0.14,8.469,4.19,23.3,"present ",24.95,25.8,
"31/07/2021","02:30:00",16.97,-0.961,2.026,-0.58,0.61,-4.39,-1.05,-0.13,8.491,4.19,22.8,"present ",25.09,25.8,
"31/07/2021","03:00:00",16.52,-1.058,1.925,-0.57,0.61,-4.39,-0.991,-0.14,8.506,4.19,22.3,"present ",25.05,25.8,
"31/07/2021","03:30:00",16.09,-0.981,1.887,-0.56,0.61,-4.39,-0.969,-0.13,8.525,4.19,22,"present ",25.02,25.8,
"31/07/2021","04:00:00",15.64,-0.969,1.84,-0.55,0.61,-4.39,-0.81,-0.13,8.54,4.19,21.4,"present ",24.91,25.8,
"31/07/2021","04:30:00",15.23,-0.958,1.837,-0.56,0.61,-4.39,-1.07,-0.13,8.555,4.19,21.2,"present ",24.88,25.8,
"31/07/2021","05:00:00",14.88,-0.722,1.857,-0.54,0.61,-4.39,-0.681,-0.1,8.57,4.19,21.1,"present ",24.77,25.8,
"31/07/2021","05:30:00",14.57,-0.762,1.847,-0.55,0.61,-4.39,-0.802,-0.1,8.582,4.19,20.6,"present ",24.81,25.8,
"31/07/2021","06:00:00",14.28,-0.87,1.828,-0.56,0.61,-4.39,-0.876,-0.12,8.593,4.19,20.2,"present ",24.66,25.8,
"31/07/2021","06:30:01",13.94,-0.69,1.95,-0.59,0.61,-4.39,-0.628,-0.09,8.604,4.17,17,"not present ",0,0,
"31/07/2021","07:00:00",13.71,-0.736,1.995,-0.61,0.61,-4.39,-0.562,-0.1,8.612,4.16,16.1,"not present ",0,0,
"31/07/2021","07:30:00",13.63,-0.566,2.31,-0.7,0.61,-4.39,-0.42,-0.08,8.616,4.15,16.1,"not present ",0,0,
"31/07/2021","08:00:00",13.73,-0.278,2.809,-0.82,0.61,-4.39,-0.085,-0.03,8.612,4.15,16,"not present ",0,0,
"31/07/2021","08:30:00",13.95,-0.105,3.198,-0.91,0.61,-4.39,0.156,-0.01,8.604,4.14,16.29,"not present ",0,0,
"31/07/2021","09:00:00",14.35,0.023,3.736,-1.05,0.61,-4.39,0.336,0,8.589,4.13,16.6,"not present ",0,0,
"31/07/2021","09:30:00",14.9,0.28,4.433,-1.2,0.61,-4.39,0.72,0.03,8.566,4.13,17.2,"not present ",0,0,
"31/07/2021","10:00:00",15.7,0.644,5.27,-1.37,0.61,-4.39,1.054,0.09,8.536,4.12,18.2,"not present ",0,0,
"31/07/2021","10:30:00",16.71,1.065,6.469,-1.61,0.61,-4.39,1.367,0.14,8.499,4.11,19.2,"not present ",0,0,
"31/07/2021","11:00:00",17.95,1.265,7.595,-1.82,0.61,-4.39,1.825,0.17,8.454,4.1,20.7,"not present ",0,0,
"31/07/2021","11:30:00",19.4,1.59,9.132,-2.09,0.61,-4.39,2.221,0.21,8.399,4.1,21.9,"not present ",0,0,
"31/07/2021","12:00:00",20.79,1.506,9.732,-2.15,0.61,-4.39,2.198,0.2,8.352,4.09,23.2,"not present ",0,0,
"31/07/2021","12:30:00",22.54,2.227,11.867,-2.45,0.61,-4.39,2.894,0.3,8.287,4.08,24.7,"not present ",0,0,
"31/07/2021","13:00:00",23.96,1.932,11.846,-2.37,0.61,-4.39,2.492,0.26,8.237,4.08,26,"not present ",0,0,
"31/07/2021","13:30:00",24.58,1.054,10.403,-2.11,0.61,-4.39,1.335,0.14,8.215,4.07,26.7,"not present ",0,0,
"31/07/2021","14:00:00",25.51,1.495,12.015,-2.35,0.61,-4.39,2.15,0.2,8.18,4.07,27.3,"not present ",0,0,
"31/07/2021","14:30:00",26.34,1.235,11.98,-2.32,0.61,-4.39,1.824,0.16,8.152,4.07,28.4,"not present ",0,0,
"31/07/2021","15:00:00",26.66,0.551,10.41,-2.05,0.61,-4.39,1.077,0.07,8.141,4.06,29.3,"not present ",0,0,
"31/07/2021","15:30:00",26.74,0.373,10.014,-1.98,0.61,-4.39,0.995,0.04,8.137,4.05,29.3,"not present ",0,0,
"31/07/2021","16:00:00",26.9,0.355,10.098,-2,0.61,-4.39,0.902,0.04,8.13,4.05,29.3,"not present ",0,0,
"31/07/2021","16:30:00",26.86,0.226,9.696,-1.93,0.61,-4.39,0.699,0.03,8.134,4.03,29.4,"not present ",0,0,
"31/07/2021","17:00:00",27.15,0.461,10.345,-2.02,0.61,-4.39,0.974,0.06,8.123,4.02,30.2,"not present ",0,0,
"31/07/2021","17:30:00",27.27,0.14,9.495,-1.88,0.61,-4.39,0.552,0.01,8.121,4.01,30.3,"not present ",0,0,
"31/07/2021","18:00:00",27.37,0.006,9.003,-1.78,0.61,-4.39,0.414,0,8.116,4,30.9,"not present ",0,0,
"31/07/2021","18:30:00",27.24,-0.222,8.157,-1.64,0.61,-4.39,0.052,-0.02,8.121,3.99,30.3,"not present ",0,0,
"31/07/2021","19:00:00",27.1,-0.179,7.997,-1.6,0.61,-4.39,0.114,-0.02,8.123,3.98,30.1,"not present ",0,0,
"31/07/2021","19:30:00",26.93,-0.344,7.269,-1.48,0.61,-4.39,-0.023,-0.04,8.13,3.98,31.1,"not present ",0,0,
"31/07/2021","20:00:00",26.66,-0.745,6.06,-1.28,0.61,-4.39,-0.472,-0.09,8.141,3.97,30.5,"not present ",0,0,
"31/07/2021","20:30:00",26.16,-0.881,4.945,-1.07,0.61,-4.39,-0.911,-0.11,8.159,3.97,29.6,"not present ",0,0,
"31/07/2021","21:00:00",25.33,-1.426,3.61,-0.86,0.61,-4.39,-1.386,-0.19,8.187,3.96,27.8,"not present ",0,0,
"31/07/2021","21:30:00",24.58,-1.465,2.852,-0.71,0.61,-4.39,-1.707,-0.19,8.215,4.05,39.3,"present ",24.86,105.3,
"31/07/2021","22:00:00",23.51,-1.55,2.35,-0.62,0.61,-4.39,-1.814,-0.2,8.251,4.15,41.6,"present ",24.78,104.7,
"31/07/2021","22:30:00",22.43,-1.408,2.422,-0.64,0.61,-4.39,-1.511,-0.19,8.29,4.19,34.2,"present ",24.75,32.4,
