16/05/2021,10:00:00,10.67,0.622,4.121,-1.31,1.38,-3.81,0.165,0.08,8.731,4.1,13.6,not present ,0,0,
16/05/2021,10:30:00,13.42,1.004,5.335,-1.53,1.38,-3.81,0.333,0.14,8.623,4.1,18.29,not present ,0,0,
16/05/2021,11:00:00,16.14,0.41,5.183,-1.36,1.38,-3.81,-0.07,0.05,8.521,4.09,19.5,not present ,0,0,
16/05/2021,11:30:00,18.32,-0.186,4.41,-1.07,1.38,-3.81,-0.131,-0.02,8.439,4.08,21.7,not present ,0,0,
16/05/2021,12:00:00,19.27,-1.116,3.402,-0.84,1.38,-3.81,-0.855,-0.15,8.406,4.08,23.2,not present ,0,0,
16/05/2021,12:30:00,20.28,-0.544,3.504,-0.76,1.38,-3.81,-0.427,-0.07,8.37,4.07,24.3,not present ,0,0,
16/05/2021,13:00:00,20.7,-0.304,4.143,-0.9,1.38,-3.81,-0.325,-0.04,8.352,4.06,24.7,not present ,0,0,
16/05/2021,13:30:00,20.45,-0.533,3.586,-0.78,1.38,-3.81,-0.376,-0.07,8.362,4.06,24.6,not present ,0,0,
16/05/2021,14:00:00,20.71,-0.281,4.419,-0.98,1.38,-3.81,-0.175,-0.03,8.352,4.06,25.5,not present ,0,0,
16/05/2021,14:30:00,21.19,-0.244,4.479,-0.98,1.38,-3.81,-0.207,-0.03,8.337,4.05,25.5,not present ,0,0,
16/05/2021,15:00:00,21.75,0.003,4.956,-1.06,1.38,-3.81,-0.242,0,8.315,4.05,26.6,not present ,0,0,
16/05/2021,15:30:00,22.33,-0.223,4.214,-0.85,1.38,-3.81,-0.231,-0.03,8.294,4.04,25.4,not present ,0,0,
16/05/2021,16:00:00,22.18,-0.465,3.751,-0.76,1.38,-3.81,-0.349,-0.06,8.301,4.03,24,not present ,0,0,
16/05/2021,16:30:00,21.95,-0.256,4.763,-1.03,1.38,-3.81,-0.196,-0.03,8.308,4.01,26.8,not present ,0,0,
16/05/2021,17:00:00,22.45,-0.41,3.979,-0.81,1.38,-3.81,-0.387,-0.05,8.29,4,25.8,not present ,0,0,
16/05/2021,17:30:00,22.19,-0.435,3.622,-0.72,1.38,-3.81,-0.293,-0.05,8.301,3.99,24.8,not present ,0,0,
16/05/2021,18:00:00,22.28,-0.357,4.024,-0.82,1.38,-3.81,-0.323,-0.04,8.297,3.98,23.8,not present ,0,0,
16/05/2021,18:30:00,21.94,-0.39,3.585,-0.71,1.38,-3.81,-0.259,-0.05,8.308,3.97,23.5,not present ,0,0,
16/05/2021,19:00:00,21.54,-0.503,3.098,-0.6,1.38,-3.81,-0.395,-0.06,8.323,3.97,22.9,not present ,0,0,
16/05/2021,19:30:00,21.13,-0.625,2.796,-0.54,1.38,-3.81,-0.413,-0.08,8.337,3.96,22.2,not present ,0,0,
16/05/2021,20:00:00,20.64,-0.569,2.368,-0.41,1.38,-3.81,-0.464,-0.07,8.355,3.96,21.5,not present ,0,0,
16/05/2021,20:30:00,19.69,-1.158,1.415,-0.23,1.38,-3.81,-0.699,-0.15,8.392,3.95,19.6,not present ,0,0,
16/05/2021,21:00:00,18.23,-1.053,0.956,-0.09,1.38,-3.81,-0.74,-0.14,8.443,3.95,17.5,not present ,0,0,
16/05/2021,21:30:00,17.1,-1.039,0.918,-0.08,1.38,-3.81,-0.652,-0.14,8.484,3.98,21.9,present ,25.35,114.3,
16/05/2021,22:00:00,16.65,-1.537,0.797,-0.12,1.38,-3.81,-0.65,-0.21,8.503,4.1,35.9,present ,25.27,117.3,
16/05/2021,22:30:00,15.9,-1.333,0.836,-0.11,1.38,-3.81,-0.534,-0.18,8.529,4.18,36.3,present ,25.28,95.1,
16/05/2021,23:00:00,14.76,-1.137,0.806,-0.08,1.38,-3.81,-0.486,-0.15,8.574,4.18,25,present ,25.6,32.7,
16/05/2021,23:30:00,13.91,-0.859,0.836,-0.07,1.38,-3.81,-0.409,-0.12,8.604,4.18,20,present ,25.59,30.3,
17/05/2021,0:00:00,13.23,-0.522,0.909,-0.06,1.38,-3.81,-0.409,-0.07,8.631,4.18,18.5,present ,25.55,30.3,
17/05/2021,0:30:00,12.72,-0.716,0.951,-0.11,1.38,-3.81,-0.344,-0.1,8.65,4.18,17.7,present ,25.51,30.3,
17/05/2021,1:00:00,12.25,-0.714,0.99,-0.13,1.38,-3.81,-0.404,-0.1,8.67,4.18,17.2,present ,25.48,30.3,
17/05/2021,1:30:00,11.8,-0.534,1.002,-0.12,1.38,-3.81,-0.378,-0.07,8.685,4.18,16.79,present ,25.41,30.3,
17/05/2021,2:00:00,11.42,-0.637,1.014,-0.14,1.38,-3.81,-0.364,-0.09,8.7,4.18,16.5,present ,25.38,30.6,
17/05/2021,2:30:00,10.89,-0.707,0.91,-0.12,1.38,-3.81,-0.41,-0.1,8.724,4.18,15.9,present ,25.34,30.3,
17/05/2021,3:00:00,10.54,-0.556,0.958,-0.12,1.38,-3.81,-0.405,-0.07,8.735,4.18,15.5,present ,25.3,30.3,
17/05/2021,3:30:00,10.38,-0.549,1.068,-0.17,1.38,-3.81,-0.337,-0.07,8.743,4.18,15.7,present ,25.27,30.3,
17/05/2021,4:00:00,10.23,-0.344,1.115,-0.17,1.38,-3.81,-0.274,-0.04,8.747,4.18,15.6,present ,25.2,30.3,
17/05/2021,4:30:00,10.17,-0.276,1.271,-0.23,1.38,-3.81,-0.235,-0.03,8.751,4.18,15.6,present ,25.16,30.3,
17/05/2021,5:00:00,10.13,-0.549,1.268,-0.27,1.38,-3.81,-0.345,-0.07,8.751,4.18,15.6,present ,25.16,30.3,
17/05/2021,5:30:00,9.77,-0.626,1.07,-0.2,1.38,-3.81,-0.396,-0.08,8.755,4.18,15,present ,25.12,30.3,
17/05/2021,6:00:00,9.27,-0.51,0.959,-0.14,1.38,-3.81,-0.386,-0.07,8.755,4.17,11.1,not present ,0,0,
17/05/2021,6:30:00,8.88,-0.468,0.969,-0.15,1.38,-3.81,-0.464,-0.06,8.755,4.16,9.89,not present ,0,0,
17/05/2021,7:00:00,8.62,-0.412,1.019,-0.17,1.38,-3.81,-0.222,-0.05,8.755,4.15,9.39,not present ,0,0,
17/05/2021,7:30:00,8.46,-0.444,1.132,-0.23,1.38,-3.81,-0.431,-0.06,8.755,4.14,9.3,not present ,0,0,
17/05/2021,8:00:00,8.35,-0.283,1.262,-0.27,1.38,-3.81,-0.276,-0.04,8.755,4.13,9.39,not present ,0,0,
17/05/2021,8:30:00,8.7,0.405,1.969,-0.5,1.38,-3.81,-0.079,0.05,8.755,4.13,9.6,not present ,0,0,
17/05/2021,9:00:00,9.63,0.63,3.121,-0.94,1.38,-3.81,0.127,0.09,8.755,4.12,11.4,not present ,0,0,
17/05/2021,9:30:00,11.02,0.709,3.937,-1.19,1.38,-3.81,0.147,0.1,8.716,4.11,13.3,not present ,0,0,
17/05/2021,10:00:00,12.92,0.765,5.003,-1.47,1.38,-3.81,0.248,0.1,8.643,4.1,16,not present ,0,0,
17/05/2021,10:30:00,15.68,0.509,5.291,-1.42,1.38,-3.81,0.173,0.07,8.54,4.1,20.5,not present ,0,0,
17/05/2021,11:00:00,17.99,0.075,4.719,-1.15,1.38,-3.81,-0.194,0.01,8.454,4.09,20.8,not present ,0,0,
17/05/2021,11:30:00,19.83,-0.436,4.225,-0.98,1.38,-3.81,-0.171,-0.05,8.384,4.08,22.5,not present ,0,0,
17/05/2021,12:00:00,20.4,-1.004,3.68,-0.87,1.38,-3.81,-0.643,-0.13,8.362,4.08,23.7,not present ,0,0,
17/05/2021,12:30:00,21.1,-0.506,4.05,-0.89,1.38,-3.81,-0.505,-0.06,8.337,4.07,24.8,not present ,0,0,
17/05/2021,13:00:00,21.48,-0.19,4.591,-0.99,1.38,-3.81,-0.152,-0.02,8.326,4.07,25,not present ,0,0,
17/05/2021,13:30:00,21.33,-0.492,4.041,-0.88,1.38,-3.81,-0.432,-0.06,8.33,4.06,25.3,not present ,0,0,
17/05/2021,14:00:00,21.66,-0.277,4.546,-0.98,1.38,-3.81,-0.16,-0.03,8.319,4.06,26,not present ,0,0,
17/05/2021,14:30:00,21.88,-0.235,4.693,-1.01,1.38,-3.81,-0.21,-0.03,8.312,4.05,25.7,not present ,0,0,
17/05/2021,15:00:00,22.43,-0.289,5.063,-1.1,1.38,-3.81,-0.241,-0.03,8.29,4.05,27.1,not present ,0,0,
17/05/2021,15:30:00,23.09,-0.347,4.229,-0.85,1.38,-3.81,-0.283,-0.04,8.269,4.04,25.8,not present ,0,0,
17/05/2021,16:00:00,22.97,-0.343,4.033,-0.8,1.38,-3.81,-0.332,-0.04,8.272,4.03,24.8,not present ,0,0,
17/05/2021,16:30:00,22.82,-0.541,4.708,-1.02,1.38,-3.81,-0.215,-0.07,8.276,4.02,26.9,not present ,0,0,
17/05/2021,17:00:00,23.01,-0.439,4.078,-0.82,1.38,-3.81,-0.321,-0.05,8.269,4,25.7,not present ,0,0,
17/05/2021,17:30:00,22.71,-0.605,3.548,-0.71,1.38,-3.81,-0.355,-0.08,8.279,3.99,24.9,not present ,0,0,
17/05/2021,18:00:00,22.59,-0.38,3.877,-0.77,1.38,-3.81,-0.398,-0.05,8.287,3.98,23.8,not present ,0,0,
17/05/2021,18:30:00,22.11,-0.476,3.491,-0.69,1.38,-3.81,-0.384,-0.06,8.301,3.97,23.4,not present ,0,0,
17/05/2021,19:00:00,21.62,-0.434,3.204,-0.62,1.38,-3.81,-0.445,-0.05,8.319,3.97,22.8,not present ,0,0,
17/05/2021,19:30:00,21.12,-0.597,2.709,-0.51,1.38,-3.81,-0.395,-0.08,8.337,3.96,22.1,not present ,0,0,
17/05/2021,20:00:00,20.41,-0.75,2.062,-0.35,1.38,-3.81,-0.567,-0.1,8.362,3.96,20.9,not present ,0,0,
17/05/2021,20:30:00,19.64,-0.807,1.739,-0.28,1.38,-3.81,-0.432,-0.11,8.392,3.95,20.1,not present ,0,0,
17/05/2021,21:00:00,18.94,-0.822,1.478,-0.21,1.38,-3.81,-0.608,-0.11,8.417,3.95,19.2,not present ,0,0,
17/05/2021,21:30:00,18.04,-1.032,1.105,-0.13,1.38,-3.81,-0.612,-0.14,8.451,3.99,28,present ,25.33,115.8,
17/05/2021,22:00:00,17.6,-1.341,0.919,-0.12,1.38,-3.81,-0.549,-0.18,8.465,4.1,37.9,present ,25.3,117,
17/05/2021,22:30:00,16.93,-1.55,0.846,-0.13,1.38,-3.81,-0.49,-0.21,8.491,4.18,36.59,present ,25.36,74.69,
17/05/2021,23:00:00,15.91,-1.085,0.867,-0.09,1.38,-3.81,-0.472,-0.15,8.529,4.18,26.5,present ,25.63,31.5,
17/05/2021,23:30:00,14.86,-1.271,0.738,-0.08,1.38,-3.81,-0.561,-0.17,8.57,4.18,22.1,present ,25.58,30,
18/05/2021,0:00:00,13.76,-1,0.596,0,1.38,-3.81,-0.643,-0.14,8.612,4.18,19.5,present ,25.59,30.3,
18/05/2021,0:30:00,12.71,-1.075,0,0,1.38,-3.81,-0.645,-0.15,8.65,4.18,17.6,present ,25.55,29.7,
18/05/2021,1:00:00,11.81,-0.872,0,0,1.38,-3.81,-0.602,-0.12,8.685,4.18,16.4,present ,25.48,30,
18/05/2021,1:30:00,11.18,-0.835,0,0,1.38,-3.81,-0.459,-0.11,8.712,4.18,16.1,present ,25.44,30,
18/05/2021,2:00:00,10.53,-0.71,0,0,1.38,-3.81,-0.398,-0.1,8.735,4.18,15.8,present ,25.41,30,
18/05/2021,2:30:00,9.98,-0.787,0,0,1.38,-3.81,-0.486,-0.11,8.755,4.18,15.2,present ,25.37,30.3,
18/05/2021,3:00:00,9.49,-0.699,0,0,1.38,-3.81,-0.394,-0.1,8.755,4.18,14.9,present ,25.34,30,
18/05/2021,3:30:00,9.08,-0.627,0.597,0,1.38,-3.81,-0.367,-0.09,8.755,4.18,14.4,present ,25.3,30.3,
18/05/2021,4:00:00,8.74,-0.656,0.634,-0.02,1.38,-3.81,-0.401,-0.09,8.755,4.18,14.3,present ,25.23,30.6,
18/05/2021,4:30:00,8.42,-0.568,0.641,-0.02,1.38,-3.81,-0.356,-0.08,8.755,4.18,14,present ,25.2,30.6,
18/05/2021,5:00:00,8.03,-0.68,0.605,-0.02,1.38,-3.81,-0.43,-0.09,8.755,4.18,13.7,present ,25.16,30.3,
18/05/2021,5:30:00,7.56,-0.712,0.563,-0.01,1.38,-3.81,-0.49,-0.1,8.755,4.18,13.2,present ,25.13,30.6,
18/05/2021,6:00:00,7.05,-0.63,0.57,-0.01,1.38,-3.81,-0.406,-0.09,8.755,4.16,9.39,not present ,0,0,
18/05/2021,6:30:00,6.51,-0.503,0,0,1.38,-3.81,-0.386,-0.07,8.755,4.15,7.8,not present ,0,0,
18/05/2021,7:00:00,6.26,-0.285,0,0,1.38,-3.81,-0.366,-0.04,8.755,4.15,7.5,not present ,0,0,
18/05/2021,7:30:00,6.35,-0.293,0.717,-0.05,1.38,-3.81,-0.342,-0.04,8.755,4.14,7.7,not present ,0,0,
18/05/2021,8:00:00,6.45,-0.232,0.831,-0.1,1.38,-3.81,-0.272,-0.03,8.755,4.13,8.1,not present ,0,0,
18/05/2021,8:30:00,7.31,0.514,1.976,-0.55,1.38,-3.81,0.129,0.07,8.755,4.13,8.7,not present ,0,0,
18/05/2021,9:00:00,8,0.035,2.649,-0.91,1.38,-3.81,-0.019,0,8.755,4.12,9.8,not present ,0,0,
18/05/2021,9:30:00,7.97,-0.987,1.427,-0.47,1.38,-3.81,-0.502,-0.14,8.755,4.11,9.3,not present ,0,0,
18/05/2021,10:00:00,6.91,-0.886,0.665,-0.1,1.38,-3.81,-0.681,-0.12,8.755,4.1,6.9,not present ,0,0,
18/05/2021,10:30:00,6.93,-0.559,0.881,-0.16,1.38,-3.81,-0.316,-0.08,8.755,4.09,8.6,not present ,0,0,
18/05/2021,11:00:00,7.2,-0.092,1.483,-0.4,1.38,-3.81,-0.096,-0.01,8.755,4.09,8.8,not present ,0,0,
18/05/2021,11:30:00,7.83,0.002,2.411,-0.81,1.38,-3.81,-0.074,0,8.755,4.08,10.2,not present ,0,0,
18/05/2021,12:00:00,8.11,-0.562,2.073,-0.71,1.38,-3.81,-0.41,-0.08,8.755,4.08,9.89,not present ,0,0,
18/05/2021,12:30:00,7.76,-0.355,1.764,-0.55,1.38,-3.81,-0.473,-0.05,8.755,4.07,9.2,not present ,0,0,
18/05/2021,13:00:00,8.59,-0.544,2.276,-0.78,1.38,-3.81,-0.263,-0.07,8.755,4.07,10.9,not present ,0,0,
18/05/2021,13:30:00,7.82,-0.809,1.344,-0.41,1.38,-3.81,-0.544,-0.11,8.755,4.06,9.1,not present ,0,0,
18/05/2021,14:00:00,6.77,-1.481,0.627,-0.17,1.38,-3.81,-0.886,-0.21,8.755,4.06,6.7,not present ,0,0,
18/05/2021,14:30:00,5.3,-1.103,0.423,-0.03,1.38,-3.81,-0.855,-0.15,8.755,4.06,4.8,not present ,0,0,
18/05/2021,15:00:00,4.61,-0.787,0,0,1.38,-3.81,-0.506,-0.11,8.755,4.05,4.8,not present ,0,0,
18/05/2021,15:30:00,4.42,-0.434,0.564,-0.03,1.38,-3.81,-0.454,-0.06,8.755,4.04,5.3,not present ,0,0,
18/05/2021,16:00:00,4.91,0.171,1.28,-0.34,1.38,-3.81,-0.081,0.02,8.755,4.03,6.7,not present ,0,0,
18/05/2021,16:30:00,5.64,0.135,2.32,-0.89,1.38,-3.81,-0.032,0.01,8.755,4.01,9.1,not present ,0,0,
18/05/2021,17:00:00,6.51,-0.08,2.4,-0.9,1.38,-3.81,-0.095,-0.01,8.755,4,9.39,not present ,0,0,
18/05/2021,17:30:00,6.79,-0.325,1.971,-0.7,1.38,-3.81,-0.179,-0.04,8.755,3.99,8.89,not present ,0,0,
18/05/2021,18:00:00,6.97,-0.502,1.786,-0.62,1.38,-3.81,-0.345,-0.07,8.755,3.98,8.2,not present ,0,0,
18/05/2021,18:30:00,6.28,-0.804,1.042,-0.3,1.38,-3.81,-0.49,-0.11,8.755,3.97,6.9,not present ,0,0,
18/05/2021,19:00:00,5.83,-0.281,1.122,-0.28,1.38,-3.81,-0.432,-0.04,8.755,3.96,6.5,not present ,0,0,
18/05/2021,19:30:00,5.71,-0.428,1.321,-0.42,1.38,-3.81,-0.289,-0.06,8.755,3.95,6.6,not present ,0,0,
18/05/2021,20:00:00,5.44,-0.439,1.35,-0.45,1.38,-3.81,-0.357,-0.06,8.755,3.95,6.3,not present ,0,0,
18/05/2021,20:30:00,5.21,-0.574,1.286,-0.44,1.38,-3.81,-0.469,-0.08,8.755,3.94,6.1,not present ,0,0,
18/05/2021,21:00:00,4.82,-0.475,1.106,-0.34,1.38,-3.81,-0.357,-0.06,8.755,3.94,5.5,not present ,0,0,
18/05/2021,21:30:00,4.48,-0.444,1.055,-0.32,1.38,-3.81,-0.422,-0.06,8.755,4,11.4,present ,25.24,113.7,
18/05/2021,22:00:00,5.16,-1.042,1.012,-0.35,1.38,-3.81,-0.438,-0.14,8.755,4.11,25.6,present ,25.16,116.1,
18/05/2021,22:30:00,4.98,-1.093,0.978,-0.35,1.38,-3.81,-0.282,-0.15,8.755,4.18,23.7,present ,25.27,71.69,
18/05/2021,23:00:00,4.34,-0.793,0.974,-0.32,1.38,-3.81,-0.261,-0.11,8.755,4.18,15.2,present ,25.5,33.3,
18/05/2021,23:30:00,3.84,-0.645,0.948,-0.31,1.38,-3.81,-0.408,-0.09,8.755,4.18,10.5,present ,25.48,30.3,
19/05/2021,0:00:00,3.51,-0.484,0.92,-0.28,1.38,-3.81,-0.337,-0.06,8.755,4.18,9.2,present ,25.48,30.3,
19/05/2021,0:30:00,3.4,-0.474,0.943,-0.29,1.38,-3.81,-0.365,-0.06,8.755,4.18,8.89,present ,25.41,30.3,
19/05/2021,1:00:00,3.23,-0.518,0.869,-0.26,1.38,-3.81,-0.272,-0.07,8.755,4.18,8.6,present ,25.37,30,
19/05/2021,1:30:00,3.07,-0.578,0.844,-0.26,1.38,-3.81,-0.326,-0.08,8.755,4.18,8.2,present ,25.33,29.7,
19/05/2021,2:00:00,2.96,-0.548,0.822,-0.24,1.38,-3.81,-0.262,-0.07,8.755,4.18,8.5,present ,25.26,30,
19/05/2021,2:30:00,2.76,-0.586,0.775,-0.23,1.38,-3.81,-0.411,-0.08,8.755,4.18,8.1,present ,25.23,30,
19/05/2021,3:00:00,2.61,-0.594,0.75,-0.22,1.38,-3.81,-0.376,-0.08,8.755,4.18,8,present ,25.2,30.3,
19/05/2021,3:30:00,2.43,-0.532,0.714,-0.19,1.38,-3.81,-0.192,-0.07,8.755,4.18,7.7,present ,25.13,30.6,
19/05/2021,4:00:00,2.33,-0.576,0.728,-0.21,1.38,-3.81,-0.245,-0.08,8.755,4.18,7.8,present ,25.06,30.6,
19/05/2021,4:30:00,2.13,-0.531,0.698,-0.19,1.38,-3.81,-0.272,-0.07,8.755,4.18,7.6,present ,25.02,30.3,
19/05/2021,5:00:00,2,-0.485,0.692,-0.18,1.38,-3.81,-0.196,-0.06,8.755,4.18,7.5,present ,24.98,30,
19/05/2021,5:30:00,1.85,-0.414,0.699,-0.18,1.38,-3.81,-0.197,-0.05,8.755,4.18,7.2,present ,24.95,30,
19/05/2021,6:00:00,1.67,-0.408,0.717,-0.2,1.38,-3.81,-0.23,-0.05,8.755,4.16,3.6,not present ,0,0,
19/05/2021,6:30:00,1.44,-0.353,0.67,-0.17,1.38,-3.81,-0.328,-0.05,8.755,4.15,2.7,not present ,0,0,
19/05/2021,7:00:00,1.35,-0.287,0.695,-0.18,1.38,-3.81,-0.219,-0.04,8.755,4.14,2.4,not present ,0,0,
19/05/2021,7:30:00,1.54,-0.123,0.857,-0.26,1.38,-3.81,-0.204,-0.01,8.755,4.13,2.7,not present ,0,0,
19/05/2021,8:00:00,1.8,-0.093,1.036,-0.37,1.38,-3.81,-0.197,-0.01,8.755,4.13,3.2,not present ,0,0,
19/05/2021,8:30:00,2.64,0.391,1.799,-0.77,1.38,-3.81,0.138,0.05,8.755,4.12,4.19,not present ,0,0,
19/05/2021,9:00:00,3.43,0.18,1.929,-0.82,1.38,-3.81,0.05,0.02,8.755,4.11,5.5,not present ,0,0,
19/05/2021,9:30:00,4.08,-0.004,1.828,-0.73,1.38,-3.81,-0.056,0,8.755,4.11,6,not present ,0,0,
19/05/2021,10:00:00,4.52,-0.226,1.593,-0.6,1.38,-3.81,-0.129,-0.03,8.755,4.1,6.5,not present ,0,0,
19/05/2021,10:30:00,4.82,-0.161,1.481,-0.51,1.38,-3.81,-0.204,-0.02,8.755,4.09,6.8,not present ,0,0,
19/05/2021,11:00:00,5.05,-0.027,1.577,-0.53,1.38,-3.81,-0.248,0,8.755,4.08,6.8,not present ,0,0,
19/05/2021,11:30:00,5.63,-0.013,1.936,-0.7,1.38,-3.81,-0.059,0,8.755,4.08,8.1,not present ,0,0,
19/05/2021,12:00:00,6.14,-0.422,1.798,-0.65,1.38,-3.81,-0.251,-0.06,8.755,4.07,9.8,not present ,0,0,
19/05/2021,12:30:00,6.61,-0.543,1.493,-0.49,1.38,-3.81,-0.286,-0.07,8.755,4.07,10.2,not present ,0,0,
19/05/2021,13:00:00,5.99,-0.857,0.987,-0.29,1.38,-3.81,-0.66,-0.12,8.755,4.06,7.8,not present ,0,0,
19/05/2021,13:30:00,5.56,-0.655,0.889,-0.22,1.38,-3.81,-0.494,-0.09,8.755,4.06,6.6,not present ,0,0,
19/05/2021,14:00:00,5.55,-0.647,1.092,-0.33,1.38,-3.81,-0.315,-0.09,8.755,4.06,7.2,not present ,0,0,
19/05/2021,14:30:00,4.69,-0.895,0.608,-0.11,1.38,-3.81,-0.617,-0.12,8.755,4.05,5.7,not present ,0,0,
19/05/2021,15:00:00,3.67,-1.123,0.404,-0.04,1.38,-3.81,-0.618,-0.16,8.755,4.05,4,not present ,0,0,
19/05/2021,15:30:00,2.59,-0.942,0.343,0,1.38,-3.81,-0.598,-0.13,8.755,4.03,2.6,not present ,0,0,
19/05/2021,16:00:00,1.85,-0.713,0,0,1.38,-3.81,-0.501,-0.1,8.755,4.02,2.3,not present ,0,0,
19/05/2021,16:30:00,1.31,-0.569,0,0,1.38,-3.81,-0.566,-0.08,8.755,4,1.9,not present ,0,0,
19/05/2021,17:00:00,0.96,-0.544,0,0,1.38,-3.81,-0.492,-0.07,8.755,3.98,1.6,not present ,0,0,
19/05/2021,17:30:00,0.63,-0.451,0,0,1.38,-3.81,-0.409,-0.06,8.755,3.97,1.4,not present ,0,0,
19/05/2021,18:00:00,0.48,-0.491,0.397,-0.01,1.38,-3.81,-0.354,-0.07,8.755,3.96,1.4,not present ,0,0,
19/05/2021,18:30:00,0.33,-0.48,0.399,-0.02,1.38,-3.81,-0.307,-0.06,8.755,3.96,1.2,not present ,0,0,
19/05/2021,19:00:00,0.17,-0.456,0.429,-0.04,1.38,-3.81,-0.363,-0.06,8.755,3.95,1.2,not present ,0,0,
19/05/2021,19:30:00,0,-0.449,0.414,-0.03,1.38,-3.81,-0.367,-0.06,8.755,3.94,1,not present ,0,0,
19/05/2021,20:00:00,-0.15,-0.456,0.414,-0.04,1.38,-3.81,-0.273,-0.06,8.755,3.94,0.9,not present ,0,0,
19/05/2021,20:30:00,0.13,-0.631,0.421,-0.06,1.38,-3.81,-0.36,-0.09,8.755,4.07,13.3,present ,25.04,115.2,
19/05/2021,21:00:01,0.8,-1.011,0.406,-0.09,1.38,-3.81,-0.312,-0.14,8.755,4.16,22.6,present ,25.03,113.1,
19/05/2021,21:30:00,0.36,-0.693,0.387,-0.04,1.38,-3.81,-0.235,-0.09,8.755,4.18,13.3,present ,25.31,40.2,
19/05/2021,22:00:00,0.07,-0.717,0.367,-0.03,1.38,-3.81,-0.3,-0.1,8.755,4.18,10.6,present ,25.35,31.5,
19/05/2021,22:30:00,-0.23,-0.605,0.384,-0.04,1.38,-3.81,-0.396,-0.08,8.755,4.18,7.2,present ,25.3,29.7,
19/05/2021,23:00:00,-0.36,-0.616,0.335,0,1.38,-3.81,-0.284,-0.08,8.755,4.18,6.4,present ,25.26,29.7,
19/05/2021,23:30:00,-0.38,-0.539,0,0,1.38,-3.81,-0.3,-0.07,8.755,4.18,6.1,present ,25.2,30.3,
20/05/2021,0:00:00,-0.38,-1.499,0.217,-0.03,1.38,-3.81,-0.61,-0.21,8.755,4.18,5.9,present ,25.16,30,
20/05/2021,0:30:00,-0.4,-0.831,0.298,0,1.38,-3.81,-0.304,-0.11,8.755,4.18,5.8,present ,25.12,29.7,
20/05/2021,1:00:00,-0.43,-0.991,0.321,-0.04,1.38,-3.81,-0.512,-0.14,8.755,4.18,5.6,present ,25.02,30.3,
20/05/2021,1:30:00,-0.46,-0.851,0,0,1.38,-3.81,-0.542,-0.12,8.755,4.18,5.5,present ,24.98,30,
20/05/2021,2:00:00,-0.54,-1.316,0,0,1.38,-3.81,-0.788,-0.18,8.755,4.18,5.4,present ,24.91,30,
20/05/2021,2:30:01,-0.54,-0.903,0,0,1.38,-3.81,-0.545,-0.12,8.755,4.18,5.3,present ,24.87,30,
20/05/2021,3:00:00,-0.55,-0.934,0,0,1.38,-3.81,-0.597,-0.13,8.755,4.18,5.1,present ,24.84,30.3,
20/05/2021,3:30:00,-0.59,-1.118,0,0,1.38,-3.81,-0.603,-0.16,8.755,4.18,4.8,present ,24.84,30,
20/05/2021,4:00:00,-0.63,-1.029,0,0,1.38,-3.81,-0.583,-0.14,8.755,4.18,4.8,present ,24.8,30,
20/05/2021,4:30:00,-0.66,-1.053,0,0,1.38,-3.81,-0.536,-0.15,8.755,4.18,4.5,present ,24.8,29.7,
20/05/2021,5:00:00,-0.72,-1.041,0,0,1.38,-3.81,-0.621,-0.14,8.755,4.18,4.3,present ,24.77,30.3,
20/05/2021,5:30:00,-0.79,-1.009,0,0,1.38,-3.81,-0.613,-0.14,8.755,4.18,4,present ,24.77,30.3,
20/05/2021,6:00:00,-0.85,-0.996,0,0,1.38,-3.81,-0.479,-0.14,8.755,4.18,3.9,present ,24.77,29.7,
20/05/2021,6:30:00,-0.9,-0.871,0,0,1.38,-3.81,-0.6,-0.12,8.755,4.18,3.9,present ,24.77,29.7,
20/05/2021,7:00:01,-1.03,-0.861,0,0,1.38,-3.81,-0.48,-0.12,8.755,4.16,0.8,not present ,0,0,
20/05/2021,7:30:00,-0.15,-0.749,0,0,1.38,-3.81,-0.475,-0.1,8.755,4.15,-0.3,not present ,0,0,
20/05/2021,8:00:00,0.13,-0.738,0,0,1.38,-3.81,-0.553,-0.1,8.755,4.14,-0.7,not present ,0,0,
20/05/2021,8:30:00,0.12,-0.618,0,0,1.38,-3.81,-0.474,-0.08,8.755,4.13,-0.7,not present ,0,0,
20/05/2021,9:00:00,0.08,-0.601,0,0,1.38,-3.81,-0.45,-0.08,8.755,4.12,-0.7,not present ,0,0,
20/05/2021,9:30:00,-0.08,-0.458,0,0,1.38,-3.81,-0.37,-0.06,8.755,4.11,-0.5,not present ,0,0,
20/05/2021,10:00:00,-0.39,-0.48,0.457,-0.08,1.38,-3.81,-0.431,-0.06,8.755,4.11,0,not present ,0,0,
20/05/2021,10:30:00,-0.54,-0.487,0.52,-0.14,1.38,-3.81,-0.338,-0.07,8.755,4.1,0,not present ,0,0,
20/05/2021,11:00:00,-0.68,-0.387,0.605,-0.21,1.38,-3.81,-0.329,-0.05,8.755,4.09,0.2,not present ,0,0,
20/05/2021,11:30:00,-0.93,-0.33,0.711,-0.3,1.38,-3.81,-0.31,-0.04,8.755,4.09,0.8,not present ,0,0,
20/05/2021,12:00:00,-0.76,-0.231,0.709,-0.28,1.38,-3.81,-0.314,-0.03,8.755,4.08,1.1,not present ,0,0,
20/05/2021,12:30:00,-0.64,-0.351,0.517,-0.13,1.38,-3.81,-0.298,-0.05,8.755,4.08,1.2,not present ,0,0,
