Serial Number:,PSY1M407,,,,,,,,,,,,,,,
25/06/2022,12:30:00,12.41,0.336,4.566,-1.14,2.86,-3.41,0.212,0.04,8.662,3.92,14.3,not present ,0,0,
25/06/2022,13:00:00,13.02,0.221,4.049,-0.88,2.86,-3.41,0.002,0.03,8.639,3.91,14,not present ,0,0,
25/06/2022,13:30:00,13.81,0.208,4.099,-0.85,2.86,-3.41,0.082,0.02,8.608,3.91,14.1,not present ,0,0,
25/06/2022,14:00:00,14.4,0.219,4.08,-0.8,2.86,-3.41,-0.072,0.03,8.585,3.91,14.5,not present ,0,0,
25/06/2022,14:30:00,14.78,0.103,3.955,-0.74,2.86,-3.41,-0.089,0.01,8.574,3.9,14.9,not present ,0,0,
25/06/2022,15:00:00,15.21,0.947,4.608,-0.86,2.86,-3.41,0.173,0.13,8.555,3.89,15.3,not present ,0,0,
25/06/2022,15:30:00,15.72,-0.017,4.173,-0.79,2.86,-3.41,-0.248,0,8.536,3.89,16,not present ,0,0,
25/06/2022,16:00:00,17.67,1.632,7.633,-1.72,2.86,-3.41,0.833,0.22,8.465,3.88,16.79,not present ,0,0,
25/06/2022,16:30:00,17.84,-0.749,4.212,-0.79,2.86,-3.41,-0.423,-0.1,8.458,3.88,17,not present ,0,0,
25/06/2022,17:00:00,17.71,-0.899,3.241,-0.46,2.86,-3.41,-0.654,-0.12,8.462,3.87,16.9,not present ,0,0,
25/06/2022,17:30:00,17.7,2.556,6.265,-1.09,2.86,-3.41,0.594,0.35,8.462,3.86,17.1,not present ,0,0,
25/06/2022,18:00:00,18.09,2.673,7.724,-1.57,2.86,-3.41,0.755,0.37,8.451,3.85,18.2,not present ,0,0,
25/06/2022,18:30:00,19.57,0.222,6.808,-1.46,2.86,-3.41,0.241,0.03,8.395,3.85,19.7,not present ,0,0,
25/06/2022,19:00:01,21.43,3.236,11.115,-2.32,2.86,-3.41,1.492,0.44,8.326,3.84,21.5,not present ,0,0,
25/06/2022,19:30:00,22.77,1.695,9.072,-1.76,2.86,-3.41,0.537,0.23,8.279,3.84,23,not present ,0,0,
25/06/2022,20:00:00,23.34,1.423,8.09,-1.45,2.86,-3.41,0.414,0.19,8.258,3.83,23.4,not present ,0,0,
25/06/2022,20:30:00,22.46,-0.074,4.569,-0.6,2.86,-3.41,-0.17,-0.01,8.29,3.83,21,not present ,0,0,
25/06/2022,21:00:00,20.13,-3.125,0,0,2.86,-3.41,-1.554,-0.42,8.373,3.83,16.7,not present ,0,0,
25/06/2022,21:30:00,17.38,-2.506,0,0,2.86,-3.41,-1.583,-0.34,8.476,3.82,13.6,not present ,0,0,
25/06/2022,22:00:00,15.37,-2.138,0,0,2.86,-3.41,-1.253,-0.29,8.551,3.87,20.6,present ,23.68,117.3,
25/06/2022,22:30:00,14.54,-2.368,0,0,2.86,-3.41,-1.303,-0.33,8.582,3.94,31.6,present ,23.48,120,
25/06/2022,23:00:00,13.38,-2.284,0,0,2.86,-3.41,-1.179,-0.32,8.627,4,32.59,present ,23.21,121.5,
25/06/2022,23:30:00,12.34,-2.067,0,0,2.86,-3.41,-1.076,-0.29,8.666,4.1,32.2,present ,22.87,123.6,
26/06/2022,0:00:00,11.44,-1.883,0,0,2.86,-3.41,-1.068,-0.26,8.7,4.18,30.9,present ,22.36,120.6,
26/06/2022,0:30:00,10.27,-1.548,0,0,2.86,-3.41,-1.001,-0.22,8.747,4.18,17.29,not present ,0,0,
26/06/2022,1:00:00,9.1,-1.303,0,0,2.86,-3.41,-0.918,-0.18,8.755,4.17,10.5,not present ,0,0,
26/06/2022,1:30:00,8.33,-1.254,0,0,2.86,-3.41,-0.862,-0.18,8.755,4.16,8.7,not present ,0,0,
26/06/2022,2:00:00,7.7,-1.132,0,0,2.86,-3.41,-0.832,-0.16,8.755,4.15,7.7,not present ,0,0,
26/06/2022,2:30:00,7.22,-0.905,0,0,2.86,-3.41,-0.717,-0.12,8.755,4.15,7.3,not present ,0,0,
26/06/2022,3:00:00,6.77,-0.945,0,0,2.86,-3.41,-0.753,-0.13,8.755,4.14,6.8,not present ,0,0,
26/06/2022,3:30:00,6.36,-0.98,0,0,2.86,-3.41,-0.684,-0.14,8.755,4.13,6.5,not present ,0,0,
26/06/2022,4:00:00,5.99,-0.93,0,0,2.86,-3.41,-0.684,-0.13,8.755,4.12,6.3,not present ,0,0,
26/06/2022,4:30:00,5.62,-0.831,0,0,2.86,-3.41,-0.771,-0.11,8.755,4.12,5.7,not present ,0,0,
26/06/2022,5:00:00,5.27,-0.849,0,0,2.86,-3.41,-0.677,-0.12,8.755,4.11,5.4,not present ,0,0,
26/06/2022,5:30:00,4.96,-0.847,0,0,2.86,-3.41,-0.654,-0.12,8.755,4.1,5.4,not present ,0,0,
26/06/2022,6:00:00,4.69,-0.827,0,0,2.86,-3.41,-0.644,-0.11,8.755,4.1,5,not present ,0,0,
26/06/2022,6:30:00,4.34,-0.908,0,0,2.86,-3.41,-0.64,-0.13,8.755,4.09,4.9,not present ,0,0,
26/06/2022,7:00:00,4.14,-0.759,0,0,2.86,-3.41,-0.546,-0.1,8.755,4.08,4.9,not present ,0,0,
26/06/2022,7:30:00,4.1,-0.387,0,0,2.86,-3.41,-0.32,-0.05,8.755,4.08,4.9,not present ,0,0,
26/06/2022,8:00:00,4.24,-0.15,0,0,2.86,-3.41,-0.33,-0.02,8.755,4.07,5.3,not present ,0,0,
26/06/2022,8:30:00,4.52,0.272,0,0,2.86,-3.41,-0.208,0.03,8.755,4.07,5.6,not present ,0,0,
26/06/2022,9:00:00,5.32,1.202,1.997,-0.23,2.86,-3.41,0.284,0.17,8.755,4.06,7.1,not present ,0,0,
26/06/2022,9:30:00,6.6,1.428,2.914,-0.65,2.86,-3.41,0.405,0.2,8.755,4.06,9,not present ,0,0,
26/06/2022,10:00:00,8.45,1.928,4.274,-1.14,2.86,-3.41,0.803,0.27,8.755,4.06,12.1,not present ,0,0,
26/06/2022,10:30:00,10.12,1.684,4.996,-1.36,2.86,-3.41,0.65,0.24,8.751,4.05,14.7,not present ,0,0,
26/06/2022,11:00:00,11.67,1.004,5.112,-1.36,2.86,-3.41,0.467,0.14,8.693,4.05,16.4,not present ,0,0,
26/06/2022,11:30:00,13.18,0.888,5.123,-1.24,2.86,-3.41,0.332,0.12,8.635,4.03,17.7,not present ,0,0,
26/06/2022,12:00:00,14.54,0.345,4.618,-0.99,2.86,-3.41,0.108,0.04,8.582,4.02,19.79,not present ,0,0,
26/06/2022,12:30:00,16.4,2.39,7.55,-1.71,2.86,-3.41,1.185,0.33,8.51,4.01,19.9,not present ,0,0,
26/06/2022,13:00:00,17.33,0.507,5.559,-1.14,2.86,-3.41,0.324,0.07,8.476,3.99,19.79,not present ,0,0,
26/06/2022,13:30:00,18.42,-0.257,4.59,-0.83,2.86,-3.41,-0.097,-0.03,8.436,3.99,20,not present ,0,0,
26/06/2022,14:00:00,18.97,0.468,4.906,-0.81,2.86,-3.41,-0.044,0.06,8.417,3.98,20.2,not present ,0,0,
26/06/2022,14:30:00,19.92,-0.543,4.501,-0.76,2.86,-3.41,-0.298,-0.07,8.381,3.97,20.7,not present ,0,0,
26/06/2022,15:00:00,20.72,0.476,5.456,-0.9,2.86,-3.41,0.085,0.06,8.352,3.97,21.1,not present ,0,0,
26/06/2022,15:30:00,21.59,0.618,6.465,-1.16,2.86,-3.41,0.025,0.08,8.323,3.96,21.7,not present ,0,0,
26/06/2022,16:00:00,22.65,1.735,9.228,-1.81,2.86,-3.41,0.737,0.23,8.283,3.96,21.9,not present ,0,0,
26/06/2022,16:30:00,23.01,2.305,9.669,-1.84,2.86,-3.41,0.689,0.31,8.269,3.95,22.7,not present ,0,0,
26/06/2022,17:00:00,26.23,4.743,16.569,-3.22,2.86,-3.41,2.453,0.63,8.154,3.95,24.3,not present ,0,0,
26/06/2022,17:30:00,28,3.084,14.086,-2.57,2.86,-3.41,1.308,0.4,8.093,3.95,24.6,not present ,0,0,
26/06/2022,18:00:00,29.42,2.977,13.585,-2.32,2.86,-3.41,1.413,0.39,8.045,3.95,26.5,not present ,0,0,
26/06/2022,18:30:00,29.51,1.908,10.787,-1.72,2.86,-3.41,0.432,0.25,8.041,3.95,26.6,not present ,0,0,
26/06/2022,19:00:00,29.47,-0.13,7.954,-1.25,2.86,-3.41,-0.129,-0.01,8.045,3.94,26.6,not present ,0,0,
26/06/2022,19:30:00,28.09,-1.252,4.619,-0.57,2.86,-3.41,-0.766,-0.16,8.093,3.94,25.7,not present ,0,0,
26/06/2022,20:00:00,26.95,-0.968,4.608,-0.57,2.86,-3.41,-0.715,-0.12,8.13,3.93,25.1,not present ,0,0,
26/06/2022,20:30:00,26.04,1.466,7.108,-0.99,2.86,-3.41,-0.107,0.19,8.161,3.93,24.9,not present ,0,0,
26/06/2022,21:00:00,25.03,-3.145,2.063,-0.18,2.86,-3.41,-1.188,-0.42,8.198,3.93,23.1,not present ,0,0,
26/06/2022,21:30:00,22.73,-3.472,0,0,2.86,-3.41,-1.856,-0.47,8.279,3.92,19.79,not present ,0,0,
26/06/2022,22:00:00,20.5,-3.342,0,0,2.86,-3.41,-1.694,-0.45,8.359,3.97,27.3,present ,24.47,114.3,
26/06/2022,22:30:00,19.21,-3.212,0,0,2.86,-3.41,-1.609,-0.44,8.406,4.02,34.8,present ,24.31,116.1,
26/06/2022,23:00:00,17.66,-2.79,0,0,2.86,-3.41,-1.292,-0.38,8.465,4.12,34.3,present ,24.1,117.3,
26/06/2022,23:30:00,16.18,-2.09,0,0,2.86,-3.41,-1.104,-0.29,8.521,4.16,23.8,present ,23.97,36.3,
27/06/2022,0:00:00,14.87,-1.979,0,0,2.86,-3.41,-1.226,-0.27,8.57,4.17,19.6,present ,23.82,36,
27/06/2022,0:30:00,13.81,-1.763,0,0,2.86,-3.41,-1.012,-0.24,8.608,4.18,17.79,present ,23.71,35.4,
27/06/2022,1:00:00,12.93,-1.622,0,0,2.86,-3.41,-1.03,-0.22,8.643,4.18,16.9,present ,23.6,35.09,
27/06/2022,1:30:00,12.16,-1.507,0,0,2.86,-3.41,-1.012,-0.21,8.673,4.19,16.4,present ,23.49,34.8,
27/06/2022,2:00:00,11.51,-1.425,0,0,2.86,-3.41,-0.95,-0.2,8.697,4.19,15.8,present ,23.38,34.2,
27/06/2022,2:30:00,10.95,-1.394,0,0,2.86,-3.41,-0.898,-0.19,8.72,4.19,15.1,present ,23.28,30,
27/06/2022,3:00:00,10.4,-1.274,0,0,2.86,-3.41,-0.794,-0.18,8.739,4.19,14.4,present ,23.27,29.4,
27/06/2022,3:30:00,9.92,-1.323,0,0,2.86,-3.41,-0.911,-0.18,8.755,4.19,14.1,present ,23.2,29.4,
27/06/2022,4:00:00,9.27,-1.299,0,0,2.86,-3.41,-0.855,-0.18,8.755,4.19,13.5,present ,23.09,29.1,
27/06/2022,4:30:00,8.65,-1.398,0,0,2.86,-3.41,-1.028,-0.2,8.755,4.19,12.9,present ,22.99,29.1,
27/06/2022,5:00:00,8.12,-1.249,0,0,2.86,-3.41,-0.819,-0.17,8.755,4.19,11.9,present ,22.92,29.1,
27/06/2022,5:30:00,7.91,-0.961,0,0,2.86,-3.41,-0.67,-0.13,8.755,4.18,10.1,not present ,0,0,
27/06/2022,6:00:00,7.44,-0.979,0,0,2.86,-3.41,-0.887,-0.14,8.755,4.17,8.3,not present ,0,0,
27/06/2022,6:30:00,7,-0.774,0,0,2.86,-3.41,-0.701,-0.11,8.755,4.16,7.8,not present ,0,0,
27/06/2022,7:00:00,6.81,-0.73,0,0,2.86,-3.41,-0.59,-0.1,8.755,4.15,7.5,not present ,0,0,
27/06/2022,7:30:00,6.76,-0.387,0,0,2.86,-3.41,-0.456,-0.05,8.755,4.15,7.5,not present ,0,0,
27/06/2022,8:00:00,6.84,-0.084,0,0,2.86,-3.41,-0.259,-0.01,8.755,4.14,7.9,not present ,0,0,
27/06/2022,8:30:00,7.1,0.275,0,0,2.86,-3.41,-0.22,0.03,8.755,4.13,8.3,not present ,0,0,
27/06/2022,9:00:00,7.55,0.604,0,0,2.86,-3.41,-0.055,0.08,8.755,4.13,9,not present ,0,0,
27/06/2022,9:30:00,8.36,1.407,2.182,-0.12,2.86,-3.41,0.297,0.2,8.755,4.12,10.5,not present ,0,0,
27/06/2022,10:00:00,9.48,1.82,3.427,-0.62,2.86,-3.41,0.574,0.26,8.755,4.12,12.2,not present ,0,0,
27/06/2022,10:30:00,11.04,1.75,4.769,-1.15,2.86,-3.41,0.769,0.25,8.716,4.11,15.2,not present ,0,0,
27/06/2022,11:00:00,12.57,1.492,5.466,-1.36,2.86,-3.41,0.583,0.21,8.658,4.1,16.9,not present ,0,0,
27/06/2022,11:30:00,14.2,1.404,6.087,-1.48,2.86,-3.41,0.614,0.19,8.593,4.1,18.6,not present ,0,0,
27/06/2022,12:00:00,15.84,1.078,6.365,-1.49,2.86,-3.41,0.486,0.15,8.533,4.09,20.8,not present ,0,0,
27/06/2022,12:30:00,18.18,2.56,9.623,-2.26,2.86,-3.41,1.398,0.35,8.447,4.08,21.6,not present ,0,0,
27/06/2022,13:00:00,19.35,0.772,6.957,-1.46,2.86,-3.41,0.339,0.1,8.403,4.08,22.1,not present ,0,0,
27/06/2022,13:30:00,20.48,0.692,6.114,-1.1,2.86,-3.41,0.141,0.09,8.362,4.07,22.3,not present ,0,0,
27/06/2022,14:00:00,21.61,0.167,5.822,-1.01,2.86,-3.41,-0.005,0.02,8.319,4.07,22.9,not present ,0,0,
27/06/2022,14:30:00,22.62,-0.226,5.64,-0.95,2.86,-3.41,-0.166,-0.03,8.283,4.06,23.5,not present ,0,0,
27/06/2022,15:00:00,23.19,0.913,6.318,-0.98,2.86,-3.41,0.081,0.12,8.265,4.06,23.7,not present ,0,0,
27/06/2022,15:30:00,23.99,-0.089,6.677,-1.18,2.86,-3.41,-0.089,-0.01,8.237,4.06,24.5,not present ,0,0,
27/06/2022,16:00:00,25.17,-0.268,7.245,-1.31,2.86,-3.41,-0.041,-0.03,8.194,4.05,24.6,not present ,0,0,
27/06/2022,16:30:00,24.89,-0.757,5.136,-0.77,2.86,-3.41,-0.566,-0.1,8.205,4.04,24.4,not present ,0,0,
27/06/2022,17:00:00,26.12,1.103,10.212,-1.92,2.86,-3.41,0.499,0.14,8.159,4.03,25.7,not present ,0,0,
27/06/2022,17:30:00,26.99,1.655,10.323,-1.81,2.86,-3.41,0.824,0.22,8.13,4.02,25.1,not present ,0,0,
27/06/2022,18:00:00,27.17,0.268,7.797,-1.28,2.86,-3.41,0.004,0.03,8.123,4.01,24.5,not present ,0,0,
27/06/2022,18:30:00,26.96,0.46,7.192,-1.1,2.86,-3.41,0,0.06,8.13,4,23.7,not present ,0,0,
27/06/2022,19:00:00,25.97,0.643,6.443,-0.91,2.86,-3.41,-0.076,0.08,8.166,3.99,23.3,not present ,0,0,
27/06/2022,19:30:00,25.27,1.255,7.003,-1.03,2.86,-3.41,-0.077,0.16,8.191,3.98,23.2,not present ,0,0,
27/06/2022,20:00:00,24.42,-0.657,4.548,-0.6,2.86,-3.41,-0.411,-0.08,8.219,3.97,22.5,not present ,0,0,
27/06/2022,20:30:00,23.47,-0.99,3.415,-0.33,2.86,-3.41,-0.657,-0.13,8.254,3.97,21.7,not present ,0,0,
27/06/2022,21:00:00,22.36,-2.037,2.053,-0.08,2.86,-3.41,-0.899,-0.27,8.294,3.96,21.1,not present ,0,0,
27/06/2022,21:30:00,21.24,-2.071,0,0,2.86,-3.41,-1.136,-0.28,8.333,3.96,20.2,not present ,0,0,
27/06/2022,22:00:00,20.59,-2.584,0,0,2.86,-3.41,-1.222,-0.35,8.359,4.03,34.3,present ,24.58,114.9,
27/06/2022,22:30:00,19.85,-2.342,0,0,2.86,-3.41,-1.164,-0.32,8.384,4.13,38,present ,24.41,116.1,
27/06/2022,23:00:00,18.81,-2.514,0,0,2.86,-3.41,-1.379,-0.34,8.421,4.19,30,present ,24.31,53.1,
27/06/2022,23:30:00,17.01,-2.311,0,0,2.86,-3.41,-1.249,-0.32,8.488,4.19,19.5,present ,24.26,28.8,
28/06/2022,0:00:00,16.01,-1.867,0,0,2.86,-3.41,-1.092,-0.26,8.525,4.19,17.9,present ,24.19,28.8,
28/06/2022,0:30:00,15.22,-1.708,0,0,2.86,-3.41,-1.029,-0.23,8.555,4.19,17.2,present ,24.08,28.5,
28/06/2022,1:00:00,14.44,-1.599,0,0,2.86,-3.41,-0.942,-0.22,8.585,4.19,16.79,present ,23.98,28.5,
28/06/2022,1:30:00,13.85,-1.25,0,0,2.86,-3.41,-0.977,-0.17,8.608,4.19,17.1,present ,23.87,29.1,
28/06/2022,2:00:00,13.45,-1.215,0,0,2.86,-3.41,-0.689,-0.17,8.623,4.19,17.2,present ,23.77,29.1,
28/06/2022,2:30:00,13.05,-0.943,0,0,2.86,-3.41,-0.728,-0.13,8.639,4.19,16.79,present ,23.77,28.8,
28/06/2022,3:00:00,12.79,-0.866,0,0,2.86,-3.41,-0.601,-0.12,8.65,4.19,16.9,present ,23.73,28.8,
28/06/2022,3:30:00,12.53,-0.876,0,0,2.86,-3.41,-0.584,-0.12,8.658,4.19,16.6,present ,23.66,28.8,
28/06/2022,4:00:00,12.29,-0.871,0,0,2.86,-3.41,-0.606,-0.12,8.67,4.19,16.5,present ,23.59,29.1,
28/06/2022,4:30:00,12.14,-0.895,0,0,2.86,-3.41,-0.5,-0.12,8.673,4.19,16.7,present ,23.56,29.1,
28/06/2022,5:00:00,11.98,-1.132,0,0,2.86,-3.41,-0.571,-0.16,8.681,4.19,16.7,present ,23.49,29.4,
28/06/2022,5:30:00,11.52,-1.522,0,0,2.86,-3.41,-0.834,-0.21,8.697,4.19,15.7,present ,23.41,28.8,
28/06/2022,6:00:00,10.98,-1.252,0,0,2.86,-3.41,-0.762,-0.17,8.72,4.18,11.4,not present ,0,0,
28/06/2022,6:30:00,10.71,-0.753,0,0,2.86,-3.41,-0.569,-0.1,8.728,4.17,11.1,not present ,0,0,
28/06/2022,7:00:00,10.7,-0.5,0,0,2.86,-3.41,-0.417,-0.07,8.728,4.16,11.3,not present ,0,0,
28/06/2022,7:30:00,10.73,-0.552,0,0,2.86,-3.41,-0.513,-0.07,8.728,4.15,11.7,not present ,0,0,
28/06/2022,8:00:00,10.67,-0.555,0,0,2.86,-3.41,-0.381,-0.07,8.731,4.15,11.6,not present ,0,0,
28/06/2022,8:30:00,10.75,-0.332,1.776,-0.05,2.86,-3.41,-0.342,-0.04,8.728,4.14,11.8,not present ,0,0,
28/06/2022,9:00:00,11.18,0.402,2.54,-0.29,2.86,-3.41,-0.036,0.05,8.712,4.13,12.5,not present ,0,0,
28/06/2022,9:30:00,11.81,1.008,3.602,-0.65,2.86,-3.41,0.144,0.14,8.685,4.13,13.6,not present ,0,0,
28/06/2022,10:00:00,12.93,1.232,4.922,-1.12,2.86,-3.41,0.378,0.17,8.643,4.12,15,not present ,0,0,
28/06/2022,10:30:00,13.95,1.013,5.17,-1.17,2.86,-3.41,0.367,0.14,8.604,4.11,15.8,not present ,0,0,
28/06/2022,11:00:00,14.75,0.658,4.897,-1.05,2.86,-3.41,0.161,0.09,8.574,4.11,16.4,not present ,0,0,
28/06/2022,11:30:00,15.63,0.568,4.977,-1.03,2.86,-3.41,0.179,0.07,8.54,4.1,16.79,not present ,0,0,
28/06/2022,12:00:00,16.54,0.576,5.315,-1.1,2.86,-3.41,0.117,0.08,8.506,4.09,17.6,not present ,0,0,
28/06/2022,12:30:00,17.63,1,6.518,-1.4,2.86,-3.41,0.388,0.13,8.465,4.09,18.6,not present ,0,0,
28/06/2022,13:00:00,17.87,-0.435,4.27,-0.77,2.86,-3.41,-0.347,-0.06,8.458,4.08,18.29,not present ,0,0,
28/06/2022,13:30:00,17.76,-0.98,2.888,-0.35,2.86,-3.41,-0.66,-0.13,8.462,4.08,17.7,not present ,0,0,
28/06/2022,14:00:00,17.81,-0.224,3.525,-0.47,2.86,-3.41,-0.436,-0.03,8.458,4.07,17.79,not present ,0,0,
28/06/2022,14:30:00,17.95,0.276,4.493,-0.75,2.86,-3.41,-0.114,0.03,8.454,4.07,18.1,not present ,0,0,
28/06/2022,15:00:00,17.77,-0.587,3.517,-0.52,2.86,-3.41,-0.545,-0.08,8.462,4.06,18.1,not present ,0,0,
28/06/2022,15:30:00,17.47,-0.002,3.283,-0.37,2.86,-3.41,-0.354,0,8.473,4.06,18,not present ,0,0,
28/06/2022,16:00:00,18.49,1.671,6.902,-1.38,2.86,-3.41,0.485,0.23,8.436,4.06,18.79,not present ,0,0,
28/06/2022,16:30:00,20.12,2.465,9.823,-2.14,2.86,-3.41,0.959,0.33,8.373,4.05,19.9,not present ,0,0,
28/06/2022,17:00:00,22.37,3.113,12.57,-2.7,2.86,-3.41,1.517,0.42,8.294,4.04,21,not present ,0,0,
28/06/2022,17:30:00,21.8,-1.833,2.789,-0.3,2.86,-3.41,-0.878,-0.24,8.312,4.03,20.29,not present ,0,0,
28/06/2022,18:00:00,20.7,-3.109,0,0,2.86,-3.41,-1.566,-0.42,8.352,4.02,19,not present ,0,0,
28/06/2022,18:30:00,20.24,-1.439,0,0,2.86,-3.41,-0.98,-0.19,8.37,4.01,18.6,not present ,0,0,
28/06/2022,19:00:00,19.04,-2.536,0,0,2.86,-3.41,-1.499,-0.34,8.414,4.02,22.2,present ,23.99,53.1,
28/06/2022,19:30:00,17.16,-1.193,0,0,2.86,-3.41,-0.59,-0.16,8.484,3.99,15.6,not present ,0,0,
28/06/2022,20:00:00,17.54,1.565,0,0,2.86,-3.41,0.12,0.21,8.469,3.98,17.29,not present ,0,0,
28/06/2022,20:30:00,17.66,-0.203,3.718,-0.54,2.86,-3.41,-0.4,-0.02,8.465,3.97,18.29,not present ,0,0,
28/06/2022,21:00:00,17.06,-2,1.873,-0.13,2.86,-3.41,-0.966,-0.27,8.488,3.97,16.79,not present ,0,0,
28/06/2022,21:30:00,15.88,-2.349,0,0,2.86,-3.41,-1.261,-0.32,8.533,3.96,14.7,not present ,0,0,
28/06/2022,22:00:00,15.33,-2.104,0,0,2.86,-3.41,-1.206,-0.29,8.551,4.03,28.3,present ,23.82,117.9,
28/06/2022,22:30:00,14.89,-2.229,0,0,2.86,-3.41,-1.033,-0.31,8.57,4.13,33.4,present ,23.56,120,
28/06/2022,23:00:00,14.21,-1.907,0,0,2.86,-3.41,-0.936,-0.26,8.593,4.19,26.7,present ,23.32,49.5,
28/06/2022,23:30:00,13.14,-1.516,0,0,2.86,-3.41,-0.997,-0.21,8.635,4.19,18.9,present ,23.27,29.4,
29/06/2022,0:00:00,12.43,-1.35,0,0,2.86,-3.41,-0.853,-0.19,8.662,4.19,16.1,present ,23.13,29.1,
29/06/2022,0:30:00,11.86,-1.424,0,0,2.86,-3.41,-0.877,-0.2,8.685,4.19,15.4,present ,22.99,29.1,
29/06/2022,1:00:00,11.3,-1.41,0,0,2.86,-3.41,-0.742,-0.2,8.704,4.19,14.6,present ,22.85,29.4,
29/06/2022,1:30:00,10.84,-1.262,0,0,2.86,-3.41,-0.686,-0.18,8.724,4.19,14.2,present ,22.64,29.7,
29/06/2022,2:00:00,10.47,-1.143,0,0,2.86,-3.41,-0.651,-0.16,8.739,4.19,14,present ,22.39,30,
29/06/2022,2:30:00,10.28,-0.559,0,0,2.86,-3.41,-0.628,-0.08,8.747,4.19,14,present ,22.22,30.3,
29/06/2022,3:00:00,10.09,-0.96,0,0,2.86,-3.41,-0.651,-0.13,8.755,4.19,14.3,present ,22.15,30.3,
29/06/2022,3:30:00,9.81,-0.555,0,0,2.86,-3.41,-0.388,-0.07,8.755,4.19,14.1,present ,21.87,30.6,
29/06/2022,4:00:00,10.1,-0.075,1.953,-0.13,2.86,-3.41,-0.278,-0.01,8.751,4.18,12.8,not present ,0,0,
29/06/2022,4:30:00,10.08,-1.003,1.666,-0.12,2.86,-3.41,-0.554,-0.14,8.755,4.17,11.3,not present ,0,0,
29/06/2022,5:00:00,9.47,-1.431,0,0,2.86,-3.41,-0.717,-0.2,8.755,4.16,9.5,not present ,0,0,
29/06/2022,5:30:00,9.04,-1.28,0,0,2.86,-3.41,-0.796,-0.18,8.755,4.16,9.1,not present ,0,0,
29/06/2022,6:00:00,8.86,-0.804,0,0,2.86,-3.41,-0.676,-0.11,8.755,4.15,9.3,not present ,0,0,
29/06/2022,6:30:00,8.75,-0.611,0,0,2.86,-3.41,-0.481,-0.08,8.755,4.14,9.1,not present ,0,0,
29/06/2022,7:00:00,8.63,-0.797,0,0,2.86,-3.41,-0.526,-0.11,8.755,4.14,9,not present ,0,0,
29/06/2022,7:30:00,8.79,-0.648,1.635,-0.1,2.86,-3.41,-0.446,-0.09,8.755,4.13,9.3,not present ,0,0,
29/06/2022,8:00:00,7.85,-1.619,0,0,2.86,-3.41,-0.928,-0.23,8.755,4.12,7.4,not present ,0,0,
29/06/2022,8:30:00,7.53,-1.553,0,0,2.86,-3.41,-0.801,-0.22,8.755,4.12,7.3,not present ,0,0,
29/06/2022,9:00:00,7.25,-0.912,0,0,2.86,-3.41,-0.591,-0.13,8.755,4.11,7.1,not present ,0,0,
29/06/2022,9:30:00,7.36,-0.081,0,0,2.86,-3.41,-0.337,-0.01,8.755,4.1,8,not present ,0,0,
29/06/2022,10:30:00,8.49,0.954,2.997,-0.61,2.86,-3.41,0.184,0.13,8.755,4.09,10.4,not present ,0,0,
29/06/2022,11:00:00,9.53,0.851,3.808,-0.95,2.86,-3.41,0.21,0.12,8.755,4.08,11.5,not present ,0,0,
29/06/2022,11:30:00,10.57,0.429,4.142,-1.08,2.86,-3.41,0.065,0.06,8.735,4.08,12.5,not present ,0,0,
29/06/2022,12:00:00,11.33,0.213,4.057,-1.01,2.86,-3.41,-0.069,0.03,8.704,4.07,13.2,not present ,0,0,
29/06/2022,12:30:00,11.94,0.083,4.026,-0.97,2.86,-3.41,-0.119,0.01,8.681,4.07,13.3,not present ,0,0,
29/06/2022,13:00:00,11.61,-0.575,2.498,-0.39,2.86,-3.41,-0.399,-0.08,8.693,4.07,12.1,not present ,0,0,
29/06/2022,13:30:00,12.36,0.57,4.097,-0.9,2.86,-3.41,-0.055,0.08,8.666,4.06,13,not present ,0,0,
29/06/2022,14:00:00,12.81,0.249,4.435,-1.06,2.86,-3.41,0.015,0.03,8.646,4.06,13.7,not present ,0,0,
29/06/2022,14:30:00,13.52,-0.209,4.207,-0.97,2.86,-3.41,-0.202,-0.02,8.62,4.05,14.5,not present ,0,0,
29/06/2022,15:00:00,14.09,-0.062,4.269,-0.94,2.86,-3.41,-0.08,0,8.601,4.05,14.8,not present ,0,0,
29/06/2022,15:30:00,14.89,0.412,5.097,-1.15,2.86,-3.41,0.02,0.05,8.57,4.04,15.2,not present ,0,0,
29/06/2022,16:00:00,15.42,1.737,6.164,-1.35,2.86,-3.41,0.467,0.24,8.548,4.02,14.7,not present ,0,0,
29/06/2022,16:30:00,16.25,1.748,7.659,-1.85,2.86,-3.41,0.598,0.24,8.518,4.01,15.2,not present ,0,0,
29/06/2022,17:00:00,16.55,1.912,7.476,-1.73,2.86,-3.41,0.507,0.26,8.506,4,15.6,not present ,0,0,
29/06/2022,17:30:00,16.95,-0.408,5.188,-1.16,2.86,-3.41,-0.222,-0.05,8.491,3.99,15.7,not present ,0,0,
29/06/2022,18:00:00,16.59,-0.773,3.547,-0.61,2.86,-3.41,-0.593,-0.1,8.506,3.98,15.4,not present ,0,0,
29/06/2022,18:30:00,16.46,1.71,5.27,-0.93,2.86,-3.41,0.113,0.23,8.51,3.97,15.4,not present ,0,0,
29/06/2022,19:00:00,16.13,-1.044,3.546,-0.67,2.86,-3.41,-0.618,-0.14,8.521,3.97,15.3,not present ,0,0,
